Price,Price per Unit,Brand,category,Description,URL
4.0,18.18,PIERRE MARTINET,Taboulés,Plats préparés,https://www.carrefour.fr/p/salade-vegetale-taboule-a-l-avocat-pierre-martinet-3281780895162?t=36994
2.63,13.15,CARREFOUR CLASSIC,Charcuteries à cuire,Lardons de porc,https://www.carrefour.fr/p/allumettes-fumees-carrefour-classic-3560071094898?t=36994
2.53,28.11,CARREFOUR BON APPETIT,Brownies,Gâteaux au chocolat,https://www.carrefour.fr/p/brownie-noix-de-pecan-carrefour-bon-appetit-3560070783182?t=36994
3.1,15.9,CARREFOUR BON APPETIT,Hamburgers,Sandwichs,https://www.carrefour.fr/p/burger-maxi-cheese-carrefour-bon-appetit-3560071481124?t=36994
3.37,8.42,CARREFOUR EXTRA,Pizzas,Pizzas tartes salées et quiches,https://www.carrefour.fr/p/pizza-prosciutto-carrefour-extra-3560071419301?t=36994
3.25,10.83,CARREFOUR BON APPETIT,Box,Plats préparés réfrigérés,https://www.carrefour.fr/p/plat-cuisine-festonate-bolognaise-carrefour-bon-appetit-3560070507887?t=36994
4.7,15.67,CARREFOUR EXTRA,Préparations de poisson,Plats préparés au poisson,https://www.carrefour.fr/p/plat-cuisine-filet-de-saumon-brocolis-carrefour-extra-3560071415631?t=36994
4.37,16.19,CARREFOUR EXTRA,Plats au cabillaud,Cabillauds cuits,https://www.carrefour.fr/p/plat-cuisine-cabillaud-riz-legumes-carrefour-extra-3560071418786?t=36994
4.28,17.12,CARREFOUR LE MARCHE,Plats à base de pâtes,Plats préparés,https://www.carrefour.fr/p/salade-farfalles-thon-tomates-carrefour-le-marche-3276558189062?t=36994
4.07,13.57,CARREFOUR LE MARCHE,Plats au thon,Plats à base de pommes de terre,https://www.carrefour.fr/p/salade-pomme-de-terre-thon-carrefour-le-marche-3276558179889?t=36994
2.5,7.81,BONDUELLE,Salades de betteraves,Betteraves,https://www.carrefour.fr/p/betteraves-a-la-moutarde-a-l-ancienne-bonduelle-3083681149852?t=36994
1.85,10.28,BONDUELLE,Carrots,Prepared vegetables,https://www.carrefour.fr/p/carottes-rapees-citron-de-sicile-bonduelle-3083681148602?t=36994
3.75,15.0,CRF EXTRA,Mushroom ravioli,Ravioli,https://www.carrefour.fr/p/pates-fraiches-girasoli-cepes-truffe-crf-extra-3560071426651?t=36994
3.61,14.44,CRF EXTRA,Ravioli,Pâtes farcies,https://www.carrefour.fr/p/pates-fraiches-girasoli-parmigiano-reggiano-crf-extra-3560071426675?t=36994
3.45,23.0,FLEURY MICHON,Aiguillettes de poulet,Poulets,https://www.carrefour.fr/p/aiguillettes-de-poulet-roti-conservation-sans-nitrite-fleury-michon-3302740021244?t=36994
3.59,22.44,FLEURY MICHON,Cooked turkey breast slices,Cooked poultry breast slices,https://www.carrefour.fr/p/blanc-de-dinde-dore-au-four-fleury-michon-3302740059179?t=36994
1.75,26.92,FLEURY MICHON,Cooked chicken breast slices,Cooked poultry breast slices,https://www.carrefour.fr/p/blanc-de-poulet-conservation-sans-nitrite-fleury-michon-3302740059186?t=36994
2.81,17.56,FLEURY MICHON,Cooked chicken breast slices,Cooked poultry breast slices,https://www.carrefour.fr/p/blanc-de-poulet-dore-au-four-fleury-michon-3302740059193?t=36994
4.01,13.37,FLEURY MICHON,Hachis parmentier,Plats au bœuf,https://www.carrefour.fr/p/plat-cuisine-hachis-parmentier-a-l-emmental-gratine-fleury-michon-3302740057465?t=36994
4.91,17.54,FLEURY MICHON,Endives au jambon,Gratins,https://www.carrefour.fr/p/plat-cuisine-gratin-d-endives-au-jambon-fleury-michon-3302740059995?t=36994
4.45,9.89,FLEURY MICHON,Couscous,Couscous préparés,https://www.carrefour.fr/p/plat-cuisine-couscous-a-la-marocaine-fleury-michon-3302740003868?t=36994
2.15,25.29,HERTA,Jambon cuit supérieur,Jambons blancs,https://www.carrefour.fr/p/jambon-a-l-etouffe-le-bon-paris-herta-3154230809272?t=36994
2.95,17.35,HERTA,Jambons blancs,Jambons,https://www.carrefour.fr/p/jambon-a-l-etouffe-le-bon-paris-herta-3154230809302?t=36994
1.97,28.14,HERTA,Charcuteries,Viandes et dérivés,https://www.carrefour.fr/p/jambon-sel-reduit-le-bon-paris-herta-3154230809487?t=36994
4.07,29.07,HERTA,Jambons blancs,Jambons blancs,https://www.carrefour.fr/p/jambon-a-l-etouffe-conservation-sans-nitrite-le-bon-paris-herta-3154230809869?t=36994
2.55,7.29,HERTA KNACKI,Saucisses de Strasbourg,Saucisses françaises,https://www.carrefour.fr/p/saucisses-100-pur-porc-herta-knacki-3154230801368?t=36994
2.84,9.96,LUSTUCRU,Gnocchi de pommes de terre,Gnocchi,https://www.carrefour.fr/p/pates-fraiches-gnocchi-a-poeler-extra-fromage-lustucru-3240931547138?t=36994
2.3,7.08,LUSTUCRU,Gnocchis cuits,Gnocchi de pommes de terre,https://www.carrefour.fr/p/pates-fraiches-gnocchi-a-poeler-lustucru-3240931548111?t=36994
3.02,12.08,LUSTUCRU,Pâtes fraîches cuits farcies au fromage et aux légumes,Pâtes farcies,https://www.carrefour.fr/p/pates-fraiches-girasoli-tomates-mozzarella-lustucru-3240931548258?t=36994
4.35,13.59,SODEBO,Surgelés,,https://www.carrefour.fr/p/salade-montmartre-pates-crudites-oeuf-jambon-emmental-sodebo-3242274032050?t=36994
4.87,15.22,SODEBO,Salades composées,Plats préparés,https://www.carrefour.fr/p/salade-roma-pates-jambon-speck-crudites-mozzarella-sodebo-3242274034054?t=36994
4.23,22.26,SODEBO,Wraps au poulet,Wraps,https://www.carrefour.fr/p/wrap-poulet-bacon-cheddar-burger-sodebo-3242273012053?t=36994
1.38,1.38,CARREFOUR CLASSIC,Courgettes en rondelles surgelées,Courgettes surgelées,https://www.carrefour.fr/p/courgettes-en-rondelles-carrefour-classic-3560070308545?t=2074
3.54,5.9,CARREFOUR EXTRA,Sorbets à la poire,Crème glacée gourmande en bac,https://www.carrefour.fr/p/sorbet-poire-williams-carrefour-extra-3270190022626?t=2074
4.34,10.64,CARREFOUR EXTRA,Glaces à la vanille,Crèmes glacées en pot,https://www.carrefour.fr/p/glace-cone-vanille-chocolat-carrefour-extra-3270190217640?t=2074
6.25,15.62,HAAGEN DAZS,Crèmes glacées en pot,Glaces,https://www.carrefour.fr/p/glace-caramel-au-beurre-sale-haagen-dazs-3415581114713?t=2074
6.45,16.12,HAAGEN DAZS,Crèmes glacées en pot,Glaces,https://www.carrefour.fr/p/glace-vanille-noix-de-macadamia-haagen-dazs-3415581122015?t=2074
6.94,21.42,HAAGEN DAZS,Glaces,Glaces et sorbets,https://www.carrefour.fr/p/glaces-vanille-macadamia-nut-brittle-haagen-dazs-3415581569117?t=2074
3.37,11.23,CARREFOUR EXTRA,Bâtonnets glacés à la vanille,Bâtonnets glacés,https://www.carrefour.fr/p/glaces-chocolat-blanc-vanille-carrefour-extra-3560070774456?t=2074
4.05,8.1,CARREFOUR EXTRA,Glaces au caramel,Crème glacée gourmande en bac,https://www.carrefour.fr/p/glace-caramel-fleur-de-sel-carrefour-extra-3560070822584?t=2074
3.8,8.05,CARREFOUR,Glaces aux noisettes,Crème glacée gourmande en bac,https://www.carrefour.fr/p/glace-facon-rocher-chocolat-noisettes-carrefour-3560071247898?t=2074
2.55,0.64,CARREFOUR SENSATION,Glaces,Glaces et sorbets,https://www.carrefour.fr/p/glaces-tigers-saveur-vanille-fraise-carrefour-sensation-3560071498252?t=2074
4.49,10.54,EXTREME,Creme glace,Cônes glacés,https://www.carrefour.fr/p/glace-cone-vanille-pepites-nougatine-extreme-7613034975386?t=2074
4.69,11.01,EXTREME,Cônes au chocolat,Cônes glacés,https://www.carrefour.fr/p/glace-cone-chocolat-pepites-nougatine-extreme-7613034975416?t=2074
5.1,27.13,RAFFAELLO,Ice cream tubs,Ice creams,https://www.carrefour.fr/p/glaces-batonnets-noix-de-coco-enrobees-noix-de-coco-amandes-raffaello-8000500363492?t=2074
4.95,19.96,KINDER BUENO,Cônes glacés,Glaces,https://www.carrefour.fr/p/glaces-cones-fourrees-noisettes-et-chocolat-blanc-kinder-bueno-8000500384718?t=2074
3.35,10.47,VIENNETTA,Ice creams,Ice creams and sorbets,https://www.carrefour.fr/p/dessert-glace-vanille-viennetta-8000920200025?t=2074
6.21,21.87,EXTREME,Glace en cornet,Cônes glacés,https://www.carrefour.fr/p/glaces-cones-cookie-vanille-caramel-extreme-8436575295671?t=2074
5.34,13.15,BEN JERRY S,Сладолед,Сладолед и сорбе,https://www.carrefour.fr/p/glace-cookie-dough-ben-jerry-s-8711327373105?t=2074
3.35,10.6,MAGNUM,Bâtonnets glacés à la vanille,Bâtonnets glacés,https://www.carrefour.fr/p/glace-batonnet-classic-magnum-8712566328352?t=2074
3.49,11.04,MAGNUM,Vanilla ice cream bars,Chocolate ice cream bars,https://www.carrefour.fr/p/glace-batonnet-chocolat-blanc-magnum-8712566328406?t=2074
4.61,17.33,MAGNUM,Glaces à la vanille,Crèmes glacées en pot,https://www.carrefour.fr/p/glace-mini-batonnet-assortiment-classic-amande-chocolat-blanc-magnum-8714100635698?t=2074
3.46,10.55,MAGNUM,Surgeles,Glaces et sorbets,https://www.carrefour.fr/p/glace-batonnet-amande-magnum-8712566328208?t=2074
3.62,11.6,CARREFOUR EXTRA,Bâtonnets glacés,Glaces,https://www.carrefour.fr/p/glaces-fruits-rouges-carrefour-extra-3560070821143?t=2074
1.89,37.8,CARREFOUR,Basilic,Herbes aromatiques,https://www.carrefour.fr/p/basilic-carrefour-3560070351039?t=2074
1.78,35.6,CARREFOUR,Ciboulette,Herbes aromatiques,https://www.carrefour.fr/p/ciboulette-carrefour-3560070351091?t=2074
1.89,37.8,CARREFOUR,Coriandre en poudre,Feuilles de coriandre,https://www.carrefour.fr/p/coriandre-carrefour-3560070588480?t=2074
1.2,2.67,CARREFOUR,Pommes rissolees surgelees,Pommes rissolées surgelées cuites,https://www.carrefour.fr/p/pommes-de-terre-rissolees-croustillantes-carrefour-3270190020417?t=2074
7.17,17.92,CARREFOUR CLASSIC,Empanada de bacalao,Poissons panés de cabillaud,https://www.carrefour.fr/p/cabillaud-tranches-panees-carrefour-classic-3270190023562?t=2074
8.76,29.2,CARREFOUR CLASSIC,Queues de crevettes,Crevettes,https://www.carrefour.fr/p/queues-de-crevettes-semi-decortiquees-carrefour-classic-3560070782789?t=2074
1.87,3.12,CARREFOUR CLASSIC,Chips de pommes de terre classiques,Frites surgelées,https://www.carrefour.fr/p/frites-special-four-carrefour-classic-3560070937868?t=2074
9.45,47.25,REFLETS DE FRANCE,Coquilles Saint Jacques,Plats préparés,https://www.carrefour.fr/p/coquilles-st-jacques-a-la-bretonne-reflets-de-france-3245390063533?t=2074
5.21,8.68,CARREFOUR SENSATION,Moussaka,Plats préparés à réchauffer au micro ondes,https://www.carrefour.fr/p/plat-cuisine-moussaka-aubergine-boeuf-carrefour-sensation-3245411440114?t=2074
4.54,7.57,CARREFOUR ORIGINAL,Poêlées à la sarladaise,Pommes de terre surgelées,https://www.carrefour.fr/p/pommes-de-terre-persillees-carrefour-original-3245412733673?t=2074
3.78,12.6,CARREFOUR CLASSIC,Hachis parmentier,Plats préparés surgelés à la viande,https://www.carrefour.fr/p/plat-cuisine-hachis-parmentier-carrefour-classic-3245412776878?t=2074
2.21,7.37,CARREFOUR CLASSIC,Crêpes au fromage,Crêpes fourrées salées,https://www.carrefour.fr/p/crepes-emmental-carrefour-classic-3245414144705?t=2074
4.98,9.4,MARIE,Pizzas surgelées,Pizzas à la bolognaise,https://www.carrefour.fr/p/pizza-boeuf-cheddar-cornichons-crousti-moelleuse-marie-3248830724254?t=2074
8.5,21.25,MG CARREFOUR EXTRA,Steaks hachés de bœuf surgelés,Steak haché de bœuf à 5% de matières grasses,https://www.carrefour.fr/p/steaks-haches-pur-boeuf-5-mg-carrefour-extra-3270190020578?t=2074
1.56,4.46,CARREFOUR,Pommes noisettes surgelées,Pommes noisettes,https://www.carrefour.fr/p/pommes-noisettes-carrefour-3270190021049?t=2074
6.65,6.65,CARREFOUR SENSATION,Paëllas,Plats à base de riz,https://www.carrefour.fr/p/plat-cuisine-paella-valenciana-carrefour-sensation-3270190026730?t=2074
9.24,30.8,CARREFOUR EXTRA,Filets de cabillaud,Morues,https://www.carrefour.fr/p/coeurs-filet-de-cabillaud-carrefour-extra-3270190029892?t=2074
5.85,14.62,CARREFOUR EXTRA,Feuilleté salé,Plats préparés,https://www.carrefour.fr/p/panier-feuillete-noix-de-saint-jacques-carrefour-extra-3270190202790?t=2074
3.32,8.3,CARREFOUR,Quiches lorraines,Quiches,https://www.carrefour.fr/p/quiche-lorraine-carrefour-3270190216063?t=2074
4.86,11.05,CARREFOUR ORIGINAL,Pizzas surgelées,Pizzas et tartes surgelées,https://www.carrefour.fr/p/pizza-saumon-fume-carrefour-original-3270190217190?t=2074
6.01,19.39,TIPIAK,Plats préparés à réchauffer au four traditionnel,Plats aux noix de Saint Jacques,https://www.carrefour.fr/p/plat-cuisine-st-jacques-poireaux-tipiak-3282740380216?t=2074
9.75,32.5,KRISTAL,Pavés de saumon,Saumons,https://www.carrefour.fr/p/paves-de-saumon-atlantique-kristal-3284620000146?t=2074
4.55,11.38,ISLA DELICE,Nuggets de dinde,Dindes panées,https://www.carrefour.fr/p/nuggets-halal-de-volaille-isla-delice-3512690000200?t=2074
4.98,12.45,ISLA DELICE,Cordons bleus de dinde,Cordons bleus,https://www.carrefour.fr/p/cordons-bleus-halal-de-volaille-isla-delice-3512690000217?t=2074
4.82,11.48,CARREFOUR ORIGINAL,Pizzas surgelées,Pizzas et tartes surgelées,https://www.carrefour.fr/p/pizza-chevre-carrefour-original-3560070134656?t=2074
4.41,10.5,CARREFOUR ORIGINAL,Pizzas surgelées,Pizzas et tartes surgelées,https://www.carrefour.fr/p/pizza-chorizo-carrefour-original-3560070345397?t=2074
18.86,62.87,REFLETS DE FRANCE,Noix de Saint Jacques,Mollusques,https://www.carrefour.fr/p/noix-de-st-jacques-normandie-avec-corail-reflets-de-france-3560070598717?t=2074
6.17,13.71,CARREFOUR SENSATION,Pizzas aux trois fromages,Pizzas surgelées,https://www.carrefour.fr/p/pizza-crousty-cheese-3-fromages-carrefour-sensation-3560070602407?t=2074
6.12,6.8,CARREFOUR,Nouilles sautées aux crevettes,Plats préparés surgelés,https://www.carrefour.fr/p/plat-cuisine-nouilles-sautees-aux-crevettes-carrefour-3560070673193?t=2074
4.56,12.16,CARREFOUR,Rondelles d'oignon panées,Mélanges d'aliments à base de plantes surgelés,https://www.carrefour.fr/p/onion-rings-carrefour-3560071312480?t=2074
5.01,28.63,AJINOMOTO,Brochettes de poulet Yakitori,Brochettes de poulet,https://www.carrefour.fr/p/brochette-de-poulet-ajinomoto-3700417301871?t=2074
4.44,8.88,POM BISTRO,Frites surgelées,Frites surgelées à cuire au four,https://www.carrefour.fr/p/frites-a-la-graisse-de-canard-au-four-pom-bistro-3760032001884?t=2074
3.98,8.84,POM BISTRO,Pommes de terre surgelées,Pommes de terre,https://www.carrefour.fr/p/pommes-de-terre-grenaille-pom-bistro-3760032001891?t=2074
2.78,6.95,M OUMMI,Pâtes feuilletées,Pâtes à tarte,https://www.carrefour.fr/p/galette-m-semen-feuilletee-oummi-3760184010017?t=2074
3.69,10.85,DR OETKER,Tiefkühlpizza,Gefrorene Pizzas und Quiches,https://www.carrefour.fr/p/pizza-aux-4-fromages-ristorante-dr-oetker-4001724038870?t=2074
3.43,9.66,DR OETKER,Pizzas au thon,Pizzas surgelées,https://www.carrefour.fr/p/pizza-au-thon-ristorante-dr-oetker-4001724038993?t=2074
5.86,27.64,AJINOMOTO,Ravioli à la volaille,Ravioli japonais,https://www.carrefour.fr/p/plat-cuisine-gyoza-poulet-legumes-ajinomoto-5905279248069?t=2074
3.57,7.14,MCCAIN,Frites surgelées,Frites,https://www.carrefour.fr/p/potatoes-express-mccain-8710438116779?t=2074
6.28,20.93,MCCAIN,Frites surgelées micro ondables,Pommes de terre normales préfrites surgelées,https://www.carrefour.fr/p/street-fries-bacon-fromage-mccain-8710438118063?t=2074
3.93,11.23,MCCAIN,Sinon rings,Snacks,https://www.carrefour.fr/p/onion-rings-crispy-pickers-mccain-8710438121636?t=2074
2.95,4.21,MCCAIN,Frites surgelées,Frites surgelées à cuire au four,https://www.carrefour.fr/p/frites-just-au-four-classique-mccain-8710438123692?t=2074
3.23,4.61,MCCAIN,Frozen roasted French fries,Frozen fried potatoes,https://www.carrefour.fr/p/frites-just-au-four-allumettes-mccain-8710438123784?t=2074
14.8,14.8,MG CARREFOUR EXTRA,Steaks hachés de bœuf surgelés,Galettes à la viande,https://www.carrefour.fr/p/steaks-haches-pur-boeuf-15-mg-carrefour-extra-3270190020103?t=2074
3.76,14.46,REFLETS DE FRANCE,Tartes,Flammekueches,https://www.carrefour.fr/p/tarte-flammekueche-de-moselle-reflets-de-france-3245390026491?t=2074
10.17,10.17,MARTINI,Vins aromatisés,Vins,https://www.carrefour.fr/p/rosso-martini-3011932000805?t=27070
25.4,25.4,RICARD,Boisson alcoolisé,Pastis,https://www.carrefour.fr/p/anise-pastis-de-marseille-ricard-3163937010003?t=27070
1.83,1.83,CARREFOUR EXTRA,Jus de pommes pur jus,Jus de pomme,https://www.carrefour.fr/p/jus-de-pomme-100-pur-jus-carrefour-extra-3560070797493?t=27070
1.81,1.81,CARREFOUR EXTRA,Jus de raisin pur jus,Jus de raisin,https://www.carrefour.fr/p/jus-de-raisin-100-pur-jus-carrefour-extra-3560070797462?t=27070
2.71,2.71,CARREFOUR EXTRA,Jus multifruits pur jus,Jus de fruits pur jus,https://www.carrefour.fr/p/jus-de-fruits-multifruits-100-pur-jus-carrefour-extra-3560070449088?t=27070
2.07,1.38,ORANGINA,Boissons avec sucre ajouté,Sodas à l'orange light,https://www.carrefour.fr/p/soda-sans-sucres-a-l-orange-orangina-3124480185020?t=27070
17.68,25.26,CLAN CAMPBELL,Whiskys,Eaux de vie,https://www.carrefour.fr/p/whisky-blended-scotch-clan-campbell-3163937632007?t=27070
29.3,39.07,CANARD DUCHENE,Liquide,Champagnes,https://www.carrefour.fr/p/champagne-brut-canard-duchene-3113934004147?t=27070
23.53,31.37,CHARLES DE COURANCE,Champagnes,Vins effervescents,https://www.carrefour.fr/p/champagne-rose-charles-de-courance-3245413921857?t=27070
4.29,5.72,J,champagnes blancs de blancs,Vins mousseux,https://www.carrefour.fr/p/vin-mousseux-blanc-de-blancs-brut-j-kieffer-3270190126720?t=27070
15.77,42.05,NICOLAS FEUILLATTE,Champagnes,Vins effervescents,https://www.carrefour.fr/p/champagne-brut-nicolas-feuillatte-3282946016759?t=27070
31.38,41.84,TSARINE,Champagnes bruts,Champagnes,https://www.carrefour.fr/p/champagne-brut-tsarine-3416181017169?t=27070
3.45,4.6,MUSCADOR,Vins mousseux doux,Vins mousseux,https://www.carrefour.fr/p/vin-petillant-mousseux-muscat-blanc-muscador-3438931000580?t=27070
7.46,9.95,,Vins pétillant,Vin blanc mousseux,https://www.carrefour.fr/p/vin-mousseux-blanc-cava-brut-freixenet-cordon-negro-8410036009090?t=27070
11.25,11.25,MARTINI,Vermouth,Boissons à base de vin,https://www.carrefour.fr/p/bianco-martini-3011932000829?t=27070
8.53,17.06,NEGRITA,Rhums français,Rhums,https://www.carrefour.fr/p/rhum-edition-classique-negrita-3012990026400?t=27070
15.54,44.4,GRAND MARNIER,Liqueurs,Boissons alcoolisées,https://www.carrefour.fr/p/liqueur-grand-marnier-3018300004533?t=27070
11.67,33.34,COINTREAU,Liqueurs,Boissons alcoolisées,https://www.carrefour.fr/p/liqueur-cointreau-3035542012607?t=27070
12.79,12.79,SUZE,Digestifs,Boissons alcoolisées,https://www.carrefour.fr/p/aperitif-elabore-a-partir-de-gentianes-sauvages-suze-3047100055421?t=27070
25.82,36.89,JACK DANIEL S,Whisky américain,Whiskys,https://www.carrefour.fr/p/whisky-tennessee-old-n07-jack-daniel-s-3099873045864?t=27070
8.41,12.01,L HERITIER GUYOT,Crème de fruits,,https://www.carrefour.fr/p/liqueur-creme-de-mure-de-dijon-l-heritier-guyot-3104760003862?t=27070
28.9,41.29,CLEMENT,Rhums vieux,Rhums français,https://www.carrefour.fr/p/rhum-vieux-agricole-vieilli-en-futs-de-chene-clement-3107460004511?t=27070
14.59,20.84,WILLIAM PEEL,Whiskys,Eaux de vie,https://www.carrefour.fr/p/whisky-finest-scotch-whisky-william-peel-3107872000507?t=27070
18.35,26.21,SAN JOSE,Tequilas,Alcools forts,https://www.carrefour.fr/p/tequila-silver-san-jose-3107872600394?t=27070
6.92,9.23,DAURE,Muscat de Rivesaltes,Muscats,https://www.carrefour.fr/p/vin-doux-muscat-de-rivesaltes-daure-3147690020400?t=27070
16.12,23.03,LABEL,Whiskys,Eaux de vie,https://www.carrefour.fr/p/whisky-scotch-classic-black-label-5-3147690051206?t=27070
14.31,20.44,GIBSON S,Gins,Alcools forts,https://www.carrefour.fr/p/gin-london-dry-gibson-s-3147690060703?t=27070
14.05,20.07,POLIAKOV,Vodka,Eaux de vie,https://www.carrefour.fr/p/vodka-pure-grain-triple-distilled-poliakov-3147690061007?t=27070
4.96,24.8,GIBSON S,Gins,Alcools forts,https://www.carrefour.fr/p/flash-gin-london-dry-37-50-gibson-s-3147690070306?t=27070
4.7,23.5,POLIAKOV,Alcools forts,Boissons alcoolisées,https://www.carrefour.fr/p/vodka-pure-grain-triple-distilled-poliakov-3147690070405?t=27070
9.26,12.35,CRUZ,Boissons alcoolisées,Boissons,https://www.carrefour.fr/p/porto-rouge-tawny-cruz-3147699118351?t=27070
18.47,26.39,THOQUINO,Cachaça,,https://www.carrefour.fr/p/eau-de-vie-cachaca-thoquino-3180299409429?t=27070
3.96,5.28,L CHAMPOMY,Jus de pomme pétillants,Jus de pomme,https://www.carrefour.fr/p/jus-de-pomme-petillant-l-original-champomy-3192200002117?t=27070
9.22,12.29,FRONTIGNAN PREMIER,Muscat de Frontignan,Muscats,https://www.carrefour.fr/p/vin-blanc-frontignan-premier-muscat-de-tradition-frontignan-premier-3193460000011?t=27070
